	"median_intern"	"median_extern"	"failure"	"n_species"	"n_reactions"	"n_submodels"	"run_0"	"run_1"	"run_2"	"run_3"	"run_4"	"run_5"	"run_6"	"run_7"	"run_8"	"run_9"	"run_10"	"run_11"	"run_12"	"run_13"	"run_14"	"run_15"	"run_16"	"run_17"	"run_18"	"run_19"	"run_20"	"run_21"	"run_22"	"run_23"	"run_24"
"proctor2010"	"1.17864"	"1.7101643085479736"	"False"	"136.0"	"316.0"	"1.0"	"1.15372"	"1.1633209999999998"	"1.177619"	"1.112982"	"1.2372530000000002"	"1.17864"	"1.23013"	"1.301245"	"1.103152"	"1.104666"	"1.242699"	"1.197253"	"1.115946"	"1.331351"	"1.237928"	"1.1079450000000002"	"1.128395"	"1.255277"	"1.240801"	"1.2331"	"1.146586"	"1.254923"	"1.1295540000000002"	"1.199335"	"1.136821"
"ribeiro2008"	"0.00046849999999999995"	"0.1799309253692627"	"False"	"2.0"	"5.0"	"2.0"	"0.000281"	"0.000262"	"0.0004755000000000001"	"0.000467"	"0.000479"	"0.000469"	"0.000483"	"0.0004725"	"0.00046399999999999995"	"0.000454"	"0.000467"	"0.00047300000000000006"	"0.0004665"	"0.0004710000000000001"	"0.00046399999999999995"	"0.0004865"	"0.000475"	"0.00046849999999999995"	"0.0004725000000000001"	"0.0004745"	"0.00045599999999999997"	"0.000462"	"0.0004465"	"0.00046849999999999995"	"0.0005945"
"saeidi2012"	"0.0017473333333333336"	"0.1842174530029297"	"False"	"10.0"	"7.0"	"3.0"	"0.0017963333333333336"	"0.0017203333333333337"	"0.0016253333333333337"	"0.0019106666666666673"	"0.0017633333333333331"	"0.001797"	"0.0017109999999999998"	"0.0017073333333333333"	"0.001798"	"0.0014033333333333337"	"0.0016906666666666667"	"0.001713"	"0.0017473333333333336"	"0.0017613333333333333"	"0.0015503333333333333"	"0.001133"	"0.0016710000000000002"	"0.0017836666666666671"	"0.0018356666666666669"	"0.0017576666666666667"	"0.001719"	"0.0017783333333333336"	"0.001813"	"0.001876"	"0.001664333333333333"
"sarma2012"	"0.007223499999999998"	"0.20435988903045652"	"False"	"11.0"	"10.0"	"4.0"	"0.007490000000000001"	"0.00736775"	"0.00737625"	"0.007345999999999999"	"0.007275750000000002"	"0.00727275"	"0.0074"	"0.006224250000000001"	"0.00738325"	"0.007223499999999998"	"0.0072275"	"0.007017499999999999"	"0.0070765"	"0.007308499999999999"	"0.007080500000000001"	"0.0072004999999999994"	"0.007240499999999999"	"0.0073022500000000014"	"0.006229749999999999"	"0.0071839999999999985"	"0.0071615"	"0.00720225"	"0.006596249999999999"	"0.0072134999999999986"	"0.0062015"
"sarma2012a"	"0.0140165"	"0.21846652030944824"	"False"	"27.0"	"28.0"	"2.0"	"0.012412000000000001"	"0.0126995"	"0.013548500000000002"	"0.0156465"	"0.0132145"	"0.0134185"	"0.0138415"	"0.0140165"	"0.01429"	"0.014667"	"0.014478"	"0.014696"	"0.014678500000000002"	"0.0142845"	"0.014183000000000001"	"0.0133875"	"0.012958"	"0.013311000000000002"	"0.0135025"	"0.013276"	"0.014214999999999997"	"0.013963499999999998"	"0.014975"	"0.014745"	"0.014337"
"sarma2012b"	"0.030621500000000006"	"0.2176761031150818"	"False"	"13.0"	"12.0"	"4.0"	"0.030682"	"0.03091525"	"0.031072"	"0.03128575"	"0.0301975"	"0.02961825"	"0.030545750000000007"	"0.030603500000000002"	"0.030345250000000008"	"0.03122275"	"0.030555250000000006"	"0.03056425"	"0.030825"	"0.02989525"	"0.03058075"	"0.03036975"	"0.030621500000000006"	"0.031548"	"0.03051275"	"0.03006275"	"0.03114975"	"0.031300499999999995"	"0.032246250000000004"	"0.031075"	"0.03120125"
"sarma2012c"	"0.032498"	"0.2336394786834717"	"False"	"19.0"	"22.0"	"1.0"	"0.032861"	"0.030468"	"0.027296"	"0.030768"	"0.032457"	"0.03207"	"0.033314"	"0.031767000000000004"	"0.031308"	"0.032556"	"0.032721"	"0.034444"	"0.035246"	"0.03394"	"0.032388"	"0.033827"	"0.031679"	"0.037536"	"0.032776"	"0.032498"	"0.031223"	"0.033034"	"0.032736"	"0.031904"	"0.031225"
"sarma2012d"	"0.017881"	"0.21420693397521973"	"False"	"18.0"	"22.0"	"1.0"	"0.017506999999999998"	"0.018402"	"0.0174"	"0.017791"	"0.017886000000000003"	"0.01906"	"0.019319"	"0.019463"	"0.019666"	"0.019722"	"0.017135"	"0.018062"	"0.016635"	"0.016696000000000003"	"0.01925"	"0.018236"	"0.017669"	"0.0177"	"0.018524"	"0.017828"	"0.017881"	"0.017931"	"0.017759999999999998"	"0.017128"	"0.016599000000000003"
"sasagawa2005"	"0.104518"	"0.4500501155853272"	"False"	"99.0"	"150.0"	"1.0"	"0.104518"	"0.101226"	"0.103232"	"0.10542"	"0.093457"	"0.091136"	"0.103083"	"0.107627"	"0.113927"	"0.113428"	"0.095224"	"0.097715"	"0.097596"	"0.100516"	"0.098931"	"0.105109"	"0.105483"	"0.097285"	"0.101682"	"0.110875"	"0.110207"	"0.10767"	"0.107575"	"0.108186"	"0.108242"
"schilling2009"	"0.010049"	"0.2338807582855225"	"False"	"33.0"	"42.0"	"1.0"	"0.010612"	"0.006436"	"0.010342"	"0.010405"	"0.010347"	"0.010358"	"0.011313"	"0.009827"	"0.009594"	"0.010049"	"0.010025"	"0.010078"	"0.010064"	"0.010165"	"0.009978"	"0.009807"	"0.010294"	"0.009762"	"0.009866"	"0.009879"	"0.010046"	"0.009798"	"0.01165"	"0.007402"	"0.010541"
"sengupta2015"	"0.261785"	"0.9484102725982666"	"False"	"240.0"	"175.0"	"1.0"	"0.261785"	"0.270036"	"0.264145"	"0.264881"	"0.270897"	"0.266309"	"0.269143"	"0.264098"	"0.271567"	"0.267278"	"0.270582"	"0.26942"	"0.267251"	"0.246041"	"0.250707"	"0.244905"	"0.249683"	"0.248436"	"0.247339"	"0.250222"	"0.248723"	"0.249656"	"0.25082600000000005"	"0.25164000000000003"	"0.25892"
"singh2006"	"0.216862"	"0.49198317527771"	"False"	"68.0"	"72.0"	"1.0"	"0.200728"	"0.196878"	"0.206961"	"0.22807600000000006"	"0.216897"	"0.196641"	"0.198576"	"0.227994"	"0.218735"	"0.210821"	"0.199331"	"0.216735"	"0.223521"	"0.211119"	"0.216862"	"0.218436"	"0.222659"	"0.215316"	"0.221065"	"0.216886"	"0.221842"	"0.197634"	"0.202113"	"0.221745"	"0.217095"
"sivakumar2011"	"0.006064"	"0.25000619888305664"	"False"	"50.0"	"29.0"	"1.0"	"0.006064"	"0.005937"	"0.005901"	"0.005933"	"0.007370999999999998"	"0.006889"	"0.007005"	"0.006502"	"0.006539"	"0.006418999999999999"	"0.0064150000000000006"	"0.006279"	"0.005666"	"0.005569"	"0.005157"	"0.006159"	"0.006101"	"0.006021"	"0.005947"	"0.0060490000000000006"	"0.006072"	"0.012159"	"0.005954"	"0.004138"	"0.005988"
"strasen2018"	"0.0148745"	"0.2567065954208374"	"False"	"23.0"	"65.0"	"2.0"	"0.0136095"	"0.0148745"	"0.0142695"	"0.0141145"	"0.0151835"	"0.015238999999999999"	"0.015142500000000001"	"0.014805"	"0.0146875"	"0.0147195"	"0.015101"	"0.015288499999999998"	"0.01541"	"0.014686"	"0.015744499999999998"	"0.016264999999999998"	"0.0151265"	"0.014301499999999997"	"0.016381"	"0.0164995"	"0.015847"	"0.014388"	"0.0140225"	"0.014357499999999999"	"0.014523"
"strasen2018a"	"0.017641833333333332"	"0.26618051528930664"	"False"	"23.0"	"66.0"	"6.0"	"0.017744"	"0.018239"	"0.017796333333333334"	"0.016603"	"0.016957166666666666"	"0.017315999999999998"	"0.01824183333333334"	"0.017338833333333338"	"0.01778516666666666"	"0.01783966666666667"	"0.017667833333333334"	"0.017661000000000003"	"0.017641833333333332"	"0.016767833333333333"	"0.0174805"	"0.01774216666666667"	"0.01740566666666667"	"0.017865000000000002"	"0.01762683333333333"	"0.017953"	"0.01763816666666667"	"0.016851333333333333"	"0.017037"	"0.017449000000000003"	"0.017928"
"teusink1998"	"0.001151"	"0.18590331077575686"	"False"	"4.0"	"4.0"	"1.0"	"0.001151"	"0.001218"	"0.001189"	"0.001155"	"0.00116"	"0.001149"	"0.001357"	"0.001181"	"0.001131"	"0.001144"	"0.001136"	"0.001168"	"0.001179"	"0.001082"	"0.001141"	"0.001167"	"0.001156"	"0.001139"	"0.001176"	"0.001136"	"0.001149"	"0.001068"	"0.001132"	"0.001166"	"0.001145"
"tiago2010"	"0.0026573333333333327"	"0.19683468341827395"	"False"	"17.0"	"29.0"	"6.0"	"0.002491333333333333"	"0.0026143333333333327"	"0.003030166666666667"	"0.002574"	"0.0023954999999999996"	"0.0026089999999999998"	"0.0026465"	"0.0025885"	"0.0026520000000000003"	"0.0024565"	"0.0026525"	"0.0026573333333333327"	"0.002723833333333333"	"0.0023101666666666665"	"0.0027158333333333336"	"0.0027441666666666673"	"0.0027778333333333327"	"0.0027658333333333337"	"0.002731333333333333"	"0.002751166666666666"	"0.0027559999999999998"	"0.0024865"	"0.002693166666666666"	"0.0026890000000000004"	"0.002693833333333333"
"tripathi2007"	"0.0010417142857142856"	"0.18425451006208146"	"False"	"5.0"	"10.0"	"7.0"	"0.0010454285714285717"	"0.0010681428571428571"	"0.0010417142857142856"	"0.0009609999999999999"	"0.0010541428571428574"	"0.0008088571428571427"	"0.001100142857142857"	"0.0010695714285714286"	"0.0010191428571428571"	"0.0010688571428571429"	"0.001038142857142857"	"0.0010108571428571428"	"0.0010574285714285716"	"0.0010451428571428573"	"0.0010772857142857144"	"0.0010231428571428572"	"0.0010507142857142855"	"0.001040142857142857"	"0.0010337142857142858"	"0.0009774285714285714"	"0.0009982857142857144"	"0.0010308571428571428"	"0.0010804285714285714"	"0.0010377142857142855"	"0.0010429999999999999"
"ueda2001"	"0.002712"	"0.20402836799621585"	"False"	"13.0"	"32.0"	"1.0"	"0.002967"	"0.002763"	"0.002738"	"0.002755"	"0.002768"	"0.002711"	"0.002841"	"0.002698"	"0.002659"	"0.002683"	"0.00269"	"0.0026920000000000004"	"0.002796"	"0.002738"	"0.002667"	"0.002711"	"0.002837"	"0.0026850000000000003"	"0.002686"	"0.002809"	"0.002639"	"0.002675"	"0.002762"	"0.002837"	"0.002712"
"ung2008"	"0.383355"	"0.845834493637085"	"False"	"194.0"	"205.0"	"1.0"	"0.380112"	"0.376033"	"0.355943"	"0.35046900000000003"	"0.383355"	"0.369365"	"0.386214"	"0.391337"	"0.403283"	"0.392538"	"0.39323"	"0.389232"	"0.390565"	"0.394122"	"0.392299"	"0.396044"	"0.373507"	"0.377787"	"0.352455"	"0.36462"	"0.374335"	"0.37236"	"0.4299310000000001"	"0.392175"	"0.371516"
"valero2006"	"0.000933"	"0.1790480613708496"	"False"	"6.0"	"4.0"	"1.0"	"0.000906"	"0.0008880000000000002"	"0.000883"	"0.000957"	"0.000901"	"0.000903"	"0.0008900000000000002"	"0.000927"	"0.000889"	"0.0008869999999999998"	"0.0008789999999999999"	"0.001029"	"0.001172"	"0.0008820000000000002"	"0.000943"	"0.000947"	"0.00094"	"0.001025"	"0.000933"	"0.001103"	"0.000869"	"0.001034"	"0.000992"	"0.000945"	"0.000948"
"vanheerden2014a"	"0.00102"	"0.18351411819458008"	"False"	"7.0"	"5.0"	"1.0"	"0.001039"	"0.00102"	"0.0009789999999999998"	"0.001112"	"0.001023"	"0.001183"	"0.000984"	"0.000971"	"0.00098"	"0.001148"	"0.000955"	"0.000985"	"0.0009789999999999998"	"0.001035"	"0.001283"	"0.001089"	"0.001005"	"0.001035"	"0.000972"	"0.00102"	"0.001007"	"0.001053"	"0.000956"	"0.001025"	"0.001019"
"wang2012"	"0.007566"	"0.18749415874481198"	"False"	"3.0"	"9.0"	"2.0"	"0.007698"	"0.007454"	"0.006640000000000001"	"0.00762"	"0.0074565"	"0.007727500000000001"	"0.008084999999999998"	"0.007437999999999999"	"0.007719499999999999"	"0.007963999999999999"	"0.0075545"	"0.007831000000000001"	"0.0080455"	"0.0074985"	"0.007963"	"0.0073455"	"0.008570000000000001"	"0.0074965000000000006"	"0.007423999999999999"	"0.007542"	"0.0074295"	"0.008084000000000001"	"0.007346500000000001"	"0.007643"	"0.007566"
"wegner2012"	"0.048359"	"0.3061542510986328"	"False"	"53.0"	"91.0"	"1.0"	"0.054183"	"0.052055"	"0.05134"	"0.045148"	"0.046148"	"0.044315"	"0.04922"	"0.051632"	"0.049692"	"0.050394"	"0.048289"	"0.048847"	"0.043961"	"0.047008"	"0.048359"	"0.048327"	"0.047911"	"0.05017"	"0.051787"	"0.05099"	51	"0.047676"	"0.04621"	"0.044743"	"0.044797"
"xie2007"	"0.016281"	"0.22367405891418454"	"False"	"25.0"	"41.0"	"1.0"	"0.01654"	"0.016281"	"0.015734"	"0.015915000000000002"	"0.015516"	"0.016564"	"0.016904"	"0.016703"	"0.01619"	"0.016829"	"0.017103"	"0.017077000000000002"	"0.016628"	"0.016191999999999998"	"0.015632"	"0.0164"	"0.015282"	"0.015598"	"0.015912"	"0.015704"	"0.011603"	"0.015655000000000002"	"0.016644"	"0.016907"	"0.016529"
"yang2007"	"0.032083"	"0.25922203063964844"	"False"	"25.0"	"32.0"	"1.0"	"0.032083"	"0.031516"	"0.031687"	"0.032578"	"0.031733"	"0.034556"	"0.033957"	"0.031048000000000006"	"0.035922"	"0.033177"	"0.034538"	"0.033927"	"0.035207"	"0.032428"	"0.031866000000000005"	"0.030947"	"0.031501999999999995"	"0.030571"	"0.030555"	"0.031404"	"0.046544"	"0.031594"	"0.031865"	"0.032141"	"0.035261"
"zhao2013"	"0.000857"	"0.18368792533874512"	"False"	"5.0"	"10.0"	"1.0"	"0.0008439999999999999"	"0.00085"	"0.0008439999999999999"	"0.000857"	"0.000865"	"0.000891"	"0.000852"	"0.0008529999999999999"	"0.0008710000000000001"	"0.0008410000000000001"	"0.0007830000000000001"	"0.000878"	"0.0008410000000000001"	"0.0008550000000000001"	"0.000866"	"0.000941"	"0.0008550000000000001"	"0.000865"	"0.0008470000000000001"	"0.0008810000000000002"	"0.001333"	"0.0008820000000000002"	"0.000859"	"0.0008869999999999998"	"0.000843"
"zi2007"	"0.004086"	"0.196589469909668"	"False"	"16.0"	"26.0"	"1.0"	"0.003995"	"0.004192"	"0.004141"	"0.004132"	"0.004198"	"0.003918"	"0.003966"	"0.003922"	"0.003978"	"0.003951"	"0.004222"	"0.004177"	"0.004247"	"0.004197"	"0.004054"	"0.004202"	"0.004212"	"0.004148"	"0.004213000000000001"	"0.004086"	"0.003867"	"0.003921"	"0.003891"	"0.004031"	"0.003868"
"kummer2000"			"True"																												
"leber2015"			"True"																												
"proctor2013"			"True"																												
